sid,symbol,name,c_name,localSymbol,exchange,currency,gateway,secType
2661,002661,克明面业,食品行业,002661,szse,CNY,STOCK,STK
2662,002662,京威股份,汽车制造,002662,szse,CNY,STOCK,STK
2663,002663,普邦股份,建筑建材,002663,szse,CNY,STOCK,STK
2664,002664,信质电机,电器行业,002664,szse,CNY,STOCK,STK
2665,002665,首航节能,电器行业,002665,szse,CNY,STOCK,STK
2666,002666,德联集团,化工行业,002666,szse,CNY,STOCK,STK
2667,002667,鞍重股份,机械行业,002667,szse,CNY,STOCK,STK
2668,002668,奥马电器,家电行业,002668,szse,CNY,STOCK,STK
2669,002669,康达新材,化工行业,002669,szse,CNY,STOCK,STK
2670,002670,国盛金控,电器行业,002670,szse,CNY,STOCK,STK
2671,002671,龙泉股份,建筑建材,002671,szse,CNY,STOCK,STK
2672,002672,东江环保,环保行业,002672,szse,CNY,STOCK,STK
2673,002673,西部证券,金融行业,002673,szse,CNY,STOCK,STK
2674,002674,兴业科技,服装鞋类,002674,szse,CNY,STOCK,STK
2675,002675,东诚药业,生物制药,002675,szse,CNY,STOCK,STK
2676,002676,顺威股份,塑料制品,002676,szse,CNY,STOCK,STK
2677,002677,浙江美大,家电行业,002677,szse,CNY,STOCK,STK
2679,002679,福建金森,农林牧渔,002679,szse,CNY,STOCK,STK
2680,002680,长生生物,机械行业,002680,szse,CNY,STOCK,STK
2681,002681,奋达科技,家电行业,002681,szse,CNY,STOCK,STK
2682,002682,龙洲股份,交通运输,002682,szse,CNY,STOCK,STK
2683,002683,宏大爆破,化工行业,002683,szse,CNY,STOCK,STK
2684,002684,猛狮科技,电器行业,002684,szse,CNY,STOCK,STK
2685,002685,华东重机,机械行业,002685,szse,CNY,STOCK,STK
2686,002686,亿利达,机械行业,002686,szse,CNY,STOCK,STK
2687,002687,乔治白,服装鞋类,002687,szse,CNY,STOCK,STK
2688,002688,金河生物,生物制药,002688,szse,CNY,STOCK,STK
2689,002689,远大智能,交通运输,002689,szse,CNY,STOCK,STK
2690,002690,美亚光电,机械行业,002690,szse,CNY,STOCK,STK
2691,002691,冀凯股份,机械行业,002691,szse,CNY,STOCK,STK
2692,002692,睿康股份,电力行业,002692,szse,CNY,STOCK,STK
2693,002693,双成药业,生物制药,002693,szse,CNY,STOCK,STK
2694,002694,顾地科技,塑料制品,002694,szse,CNY,STOCK,STK
2695,002695,煌上煌,食品行业,002695,szse,CNY,STOCK,STK
2696,002696,百洋股份,农林牧渔,002696,szse,CNY,STOCK,STK
2697,002697,红旗连锁,商业百货,002697,szse,CNY,STOCK,STK
2698,002698,博实股份,机械行业,002698,szse,CNY,STOCK,STK
2700,002700,新疆浩源,供水供气,002700,szse,CNY,STOCK,STK
2701,002701,奥瑞金,印刷包装,002701,szse,CNY,STOCK,STK
2702,002702,海欣食品,食品行业,002702,szse,CNY,STOCK,STK
2703,002703,浙江世宝,汽车制造,002703,szse,CNY,STOCK,STK
2705,002705,新宝股份,家电行业,002705,szse,CNY,STOCK,STK
2706,002706,良信电器,电器行业,002706,szse,CNY,STOCK,STK
2707,002707,众信旅游,酒店旅游,002707,szse,CNY,STOCK,STK
2708,002708,光洋股份,汽车制造,002708,szse,CNY,STOCK,STK
2709,002709,天赐材料,化工行业,002709,szse,CNY,STOCK,STK
2711,002711,欧浦智网,交通运输,002711,szse,CNY,STOCK,STK
2712,002712,思美传媒,传媒娱乐,002712,szse,CNY,STOCK,STK
2713,002713,东易日盛,建筑建材,002713,szse,CNY,STOCK,STK
2714,002714,牧原股份,农林牧渔,002714,szse,CNY,STOCK,STK
2715,002715,登云股份,汽车制造,002715,szse,CNY,STOCK,STK
2717,002717,岭南园林,建筑建材,002717,szse,CNY,STOCK,STK
2718,002718,友邦吊顶,家具行业,002718,szse,CNY,STOCK,STK
2719,002719,麦趣尔,食品行业,002719,szse,CNY,STOCK,STK
2722,002722,金轮股份,纺织机械,002722,szse,CNY,STOCK,STK
2723,002723,金莱特,家电行业,002723,szse,CNY,STOCK,STK
2724,002724,海洋王,电子器件,002724,szse,CNY,STOCK,STK
2725,002725,跃岭股份,汽车制造,002725,szse,CNY,STOCK,STK
2726,002726,龙大肉食,食品行业,002726,szse,CNY,STOCK,STK
2727,002727,一心堂,生物制药,002727,szse,CNY,STOCK,STK
2728,002728,特一药业,生物制药,002728,szse,CNY,STOCK,STK
2729,002729,好利来,电子器件,002729,szse,CNY,STOCK,STK
2730,002730,电光科技,电器行业,002730,szse,CNY,STOCK,STK
2731,002731,萃华珠宝,服装鞋类,002731,szse,CNY,STOCK,STK
2732,002732,燕塘乳业,食品行业,002732,szse,CNY,STOCK,STK
2733,002733,雄韬股份,电器行业,002733,szse,CNY,STOCK,STK
2734,002734,利民股份,农药化肥,002734,szse,CNY,STOCK,STK
2735,002735,王子新材,塑料制品,002735,szse,CNY,STOCK,STK
2736,002736,国信证券,金融行业,002736,szse,CNY,STOCK,STK
2737,002737,葵花药业,生物制药,002737,szse,CNY,STOCK,STK
2738,002738,中矿资源,建筑建材,002738,szse,CNY,STOCK,STK
2739,002739,万达院线,传媒娱乐,002739,szse,CNY,STOCK,STK
2740,002740,爱迪尔,服装鞋类,002740,szse,CNY,STOCK,STK
2741,002741,光华科技,化工行业,002741,szse,CNY,STOCK,STK
2742,002742,三圣股份,建筑建材,002742,szse,CNY,STOCK,STK
2743,002743,富煌钢构,钢铁行业,002743,szse,CNY,STOCK,STK
2745,002745,木林森,电子器件,002745,szse,CNY,STOCK,STK
2746,002746,仙坛股份,农林牧渔,002746,szse,CNY,STOCK,STK
2747,002747,埃斯顿,机械行业,002747,szse,CNY,STOCK,STK
2748,002748,世龙实业,化工行业,002748,szse,CNY,STOCK,STK
2749,002749,国光股份,农药化肥,002749,szse,CNY,STOCK,STK
2750,002750,龙津药业,生物制药,002750,szse,CNY,STOCK,STK
2751,002751,易尚展示,家具行业,002751,szse,CNY,STOCK,STK
2752,002752,昇兴股份,印刷包装,002752,szse,CNY,STOCK,STK
2753,002753,永东股份,其它行业,002753,szse,CNY,STOCK,STK
2755,002755,东方新星,其它行业,002755,szse,CNY,STOCK,STK
2756,002756,永兴特钢,其它行业,002756,szse,CNY,STOCK,STK
2757,002757,南兴装备,其它行业,002757,szse,CNY,STOCK,STK
2758,002758,华通医药,其它行业,002758,szse,CNY,STOCK,STK
2759,002759,天际股份,其它行业,002759,szse,CNY,STOCK,STK
2774,002774,快意电梯,次新股,002774,szse,CNY,STOCK,STK
2846,002846,英联股份,次新股,002846,szse,CNY,STOCK,STK
2847,002847,盐津铺子,次新股,002847,szse,CNY,STOCK,STK
2848,002848,高斯贝尔,次新股,002848,szse,CNY,STOCK,STK
2849,002849,威星智能,次新股,002849,szse,CNY,STOCK,STK
2850,002850,科达利,次新股,002850,szse,CNY,STOCK,STK
2851,002851,麦格米特,次新股,002851,szse,CNY,STOCK,STK
2852,002852,道道全,次新股,002852,szse,CNY,STOCK,STK
2853,002853,皮阿诺,次新股,002853,szse,CNY,STOCK,STK
2855,002855,捷荣技术,次新股,002855,szse,CNY,STOCK,STK
2856,002856,美芝股份,次新股,002856,szse,CNY,STOCK,STK
2857,002857,三晖电气,次新股,002857,szse,CNY,STOCK,STK
2858,002858,力盛赛车,次新股,002858,szse,CNY,STOCK,STK
200011,200011,深物业B,其它行业,200011,szse,CNY,STOCK,STK
200012,200012,南 玻Ｂ,其它行业,200012,szse,CNY,STOCK,STK
200016,200016,深康佳Ｂ,其它行业,200016,szse,CNY,STOCK,STK
200017,200017,深中华B,其它行业,200017,szse,CNY,STOCK,STK
200018,200018,神州B,其它行业,200018,szse,CNY,STOCK,STK
200019,200019,深深宝Ｂ,其它行业,200019,szse,CNY,STOCK,STK
200020,200020,深华发Ｂ,其它行业,200020,szse,CNY,STOCK,STK
200022,200022,深赤湾Ｂ,其它行业,200022,szse,CNY,STOCK,STK
200025,200025,特 力Ｂ,其它行业,200025,szse,CNY,STOCK,STK
200026,200026,飞亚达Ｂ,其它行业,200026,szse,CNY,STOCK,STK
200028,200028,一致Ｂ,其它行业,200028,szse,CNY,STOCK,STK
200029,200029,深深房Ｂ,其它行业,200029,szse,CNY,STOCK,STK
200030,200030,富奥B,其它行业,200030,szse,CNY,STOCK,STK
200037,200037,*ST南电B,其它行业,200037,szse,CNY,STOCK,STK
200045,200045,深纺织Ｂ,其它行业,200045,szse,CNY,STOCK,STK
200053,200053,深基地Ｂ,其它行业,200053,szse,CNY,STOCK,STK
200054,200054,建摩B,其它行业,200054,szse,CNY,STOCK,STK
200055,200055,方大Ｂ,其它行业,200055,szse,CNY,STOCK,STK
200056,200056,皇庭B,其它行业,200056,szse,CNY,STOCK,STK
200058,200058,深赛格B,其它行业,200058,szse,CNY,STOCK,STK
200152,200152,山 航Ｂ,其它行业,200152,szse,CNY,STOCK,STK
200160,200160,南江B,其它行业,200160,szse,CNY,STOCK,STK
200168,200168,舜喆B,其它行业,200168,szse,CNY,STOCK,STK
200413,200413,东旭B,其它行业,200413,szse,CNY,STOCK,STK
200418,200418,小天鹅Ｂ,其它行业,200418,szse,CNY,STOCK,STK
200429,200429,粤高速Ｂ,其它行业,200429,szse,CNY,STOCK,STK
200468,200468,*ST宁通B,其它行业,200468,szse,CNY,STOCK,STK
200488,200488,晨 鸣Ｂ,其它行业,200488,szse,CNY,STOCK,STK
200505,200505,*ST珠江B,其它行业,200505,szse,CNY,STOCK,STK
200512,200512,闽灿坤Ｂ,其它行业,200512,szse,CNY,STOCK,STK
200521,200521,皖美菱Ｂ,其它行业,200521,szse,CNY,STOCK,STK
200530,200530,大 冷Ｂ,其它行业,200530,szse,CNY,STOCK,STK
200539,200539,粤电力Ｂ,其它行业,200539,szse,CNY,STOCK,STK
200541,200541,粤照明Ｂ,其它行业,200541,szse,CNY,STOCK,STK
200550,200550,江 铃Ｂ,其它行业,200550,szse,CNY,STOCK,STK
200553,200553,沙隆达Ｂ,其它行业,200553,szse,CNY,STOCK,STK
200570,200570,苏常柴Ｂ,其它行业,200570,szse,CNY,STOCK,STK
200581,200581,苏威孚Ｂ,其它行业,200581,szse,CNY,STOCK,STK
200596,200596,古井贡Ｂ,其它行业,200596,szse,CNY,STOCK,STK
200613,200613,大东海B,其它行业,200613,szse,CNY,STOCK,STK
200625,200625,长 安Ｂ,其它行业,200625,szse,CNY,STOCK,STK
200706,200706,*ST瓦轴B,其它行业,200706,szse,CNY,STOCK,STK
200725,200725,京东方Ｂ,其它行业,200725,szse,CNY,STOCK,STK
200726,200726,鲁 泰Ｂ,其它行业,200726,szse,CNY,STOCK,STK
200761,200761,本钢板Ｂ,其它行业,200761,szse,CNY,STOCK,STK
200771,200771,杭汽轮Ｂ,其它行业,200771,szse,CNY,STOCK,STK
200869,200869,张 裕Ｂ,其它行业,200869,szse,CNY,STOCK,STK
200986,200986,粤华包Ｂ,其它行业,200986,szse,CNY,STOCK,STK
200992,200992,中 鲁Ｂ,其它行业,200992,szse,CNY,STOCK,STK
300001,300001,特锐德,发电设备,300001,szse,CNY,STOCK,STK
300002,300002,神州泰岳,电子信息,300002,szse,CNY,STOCK,STK
300003,300003,乐普医疗,医疗器械,300003,szse,CNY,STOCK,STK
300004,300004,南风股份,发电设备,300004,szse,CNY,STOCK,STK
300005,300005,探路者,服装鞋类,300005,szse,CNY,STOCK,STK
300006,300006,莱美药业,生物制药,300006,szse,CNY,STOCK,STK
300007,300007,汉威电子,仪器仪表,300007,szse,CNY,STOCK,STK
300008,300008,天海防务,船舶制造,300008,szse,CNY,STOCK,STK
300009,300009,安科生物,生物制药,300009,szse,CNY,STOCK,STK
300010,300010,立思辰,电子信息,300010,szse,CNY,STOCK,STK
300011,300011,鼎汉技术,交通运输,300011,szse,CNY,STOCK,STK
300012,300012,华测检测,仪器仪表,300012,szse,CNY,STOCK,STK
300013,300013,新宁物流,交通运输,300013,szse,CNY,STOCK,STK
300014,300014,亿纬锂能,电子器件,300014,szse,CNY,STOCK,STK
300015,300015,爱尔眼科,医疗器械,300015,szse,CNY,STOCK,STK
300016,300016,北陆药业,生物制药,300016,szse,CNY,STOCK,STK
300017,300017,网宿科技,电子信息,300017,szse,CNY,STOCK,STK
300018,300018,中元股份,发电设备,300018,szse,CNY,STOCK,STK
300019,300019,硅宝科技,化工行业,300019,szse,CNY,STOCK,STK
300020,300020,银江股份,电子信息,300020,szse,CNY,STOCK,STK
300021,300021,大禹节水,农林牧渔,300021,szse,CNY,STOCK,STK
300022,300022,吉峰农机,商业百货,300022,szse,CNY,STOCK,STK
300023,300023,宝德股份,机械行业,300023,szse,CNY,STOCK,STK
300024,300024,机器人,机械行业,300024,szse,CNY,STOCK,STK
300025,300025,华星创业,电子信息,300025,szse,CNY,STOCK,STK
300026,300026,红日药业,生物制药,300026,szse,CNY,STOCK,STK
300027,300027,华谊兄弟,传媒娱乐,300027,szse,CNY,STOCK,STK
300028,300028,金亚科技,电子信息,300028,szse,CNY,STOCK,STK
300029,300029,天龙光电,电子器件,300029,szse,CNY,STOCK,STK
300030,300030,阳普医疗,医疗器械,300030,szse,CNY,STOCK,STK
300031,300031,宝通科技,化工行业,300031,szse,CNY,STOCK,STK
300032,300032,金龙机电,电子器件,300032,szse,CNY,STOCK,STK
300033,300033,同花顺,电子信息,300033,szse,CNY,STOCK,STK
300034,300034,钢研高纳,有色金属,300034,szse,CNY,STOCK,STK
300035,300035,中科电气,机械行业,300035,szse,CNY,STOCK,STK
300036,300036,超图软件,电子信息,300036,szse,CNY,STOCK,STK
300037,300037,新宙邦,化工行业,300037,szse,CNY,STOCK,STK
300038,300038,梅泰诺,电子信息,300038,szse,CNY,STOCK,STK
300039,300039,上海凯宝,生物制药,300039,szse,CNY,STOCK,STK
300040,300040,九洲电气,发电设备,300040,szse,CNY,STOCK,STK
300041,300041,回天新材,化工行业,300041,szse,CNY,STOCK,STK
300042,300042,朗科科技,电子信息,300042,szse,CNY,STOCK,STK
300044,300044,赛为智能,电子信息,300044,szse,CNY,STOCK,STK
300045,300045,华力创通,电子信息,300045,szse,CNY,STOCK,STK
300046,300046,台基股份,电子器件,300046,szse,CNY,STOCK,STK
300047,300047,天源迪科,电子信息,300047,szse,CNY,STOCK,STK
300048,300048,合康新能,发电设备,300048,szse,CNY,STOCK,STK
300049,300049,福瑞股份,生物制药,300049,szse,CNY,STOCK,STK
300050,300050,世纪鼎利,电子信息,300050,szse,CNY,STOCK,STK
300051,300051,三五互联,电子信息,300051,szse,CNY,STOCK,STK
300052,300052,中青宝,电子信息,300052,szse,CNY,STOCK,STK
300053,300053,欧比特,电子器件,300053,szse,CNY,STOCK,STK
300054,300054,鼎龙股份,化工行业,300054,szse,CNY,STOCK,STK
300055,300055,万邦达,环保行业,300055,szse,CNY,STOCK,STK
300056,300056,三维丝,机械行业,300056,szse,CNY,STOCK,STK
300057,300057,万顺股份,印刷包装,300057,szse,CNY,STOCK,STK
300058,300058,蓝色光标,印刷包装,300058,szse,CNY,STOCK,STK
300059,300059,东方财富,电子信息,300059,szse,CNY,STOCK,STK
300061,300061,康耐特,医疗器械,300061,szse,CNY,STOCK,STK
300062,300062,中能电气,发电设备,300062,szse,CNY,STOCK,STK
300063,300063,天龙集团,化工行业,300063,szse,CNY,STOCK,STK
300064,300064,豫金刚石,其它行业,300064,szse,CNY,STOCK,STK
300065,300065,海兰信,电子信息,300065,szse,CNY,STOCK,STK
300066,300066,三川智慧,仪器仪表,300066,szse,CNY,STOCK,STK
300067,300067,安诺其,化工行业,300067,szse,CNY,STOCK,STK
300068,300068,南都电源,电器行业,300068,szse,CNY,STOCK,STK
300069,300069,金利华电,发电设备,300069,szse,CNY,STOCK,STK
300070,300070,碧水源,环保行业,300070,szse,CNY,STOCK,STK
300071,300071,华谊嘉信,印刷包装,300071,szse,CNY,STOCK,STK
300072,300072,三聚环保,化工行业,300072,szse,CNY,STOCK,STK
300073,300073,当升科技,其它行业,300073,szse,CNY,STOCK,STK
300074,300074,华平股份,电子信息,300074,szse,CNY,STOCK,STK
300075,300075,数字政通,电子信息,300075,szse,CNY,STOCK,STK
300076,300076,GQY视讯,电子信息,300076,szse,CNY,STOCK,STK
300077,300077,国民技术,电子器件,300077,szse,CNY,STOCK,STK
300078,300078,思创医惠,电子器件,300078,szse,CNY,STOCK,STK
300079,300079,数码视讯,电子信息,300079,szse,CNY,STOCK,STK
300080,300080,易成新能,建筑建材,300080,szse,CNY,STOCK,STK
300081,300081,恒信移动,电子信息,300081,szse,CNY,STOCK,STK
300082,300082,奥克股份,化工行业,300082,szse,CNY,STOCK,STK
300083,300083,劲胜精密,电子器件,300083,szse,CNY,STOCK,STK
300084,300084,海默科技,石油行业,300084,szse,CNY,STOCK,STK
300085,300085,银之杰,电子信息,300085,szse,CNY,STOCK,STK
300086,300086,康芝药业,生物制药,300086,szse,CNY,STOCK,STK
300087,300087,荃银高科,农林牧渔,300087,szse,CNY,STOCK,STK
300088,300088,长信科技,电子器件,300088,szse,CNY,STOCK,STK
300089,300089,文化长城,陶瓷行业,300089,szse,CNY,STOCK,STK
300090,300090,盛运环保,机械行业,300090,szse,CNY,STOCK,STK
300091,300091,金通灵,机械行业,300091,szse,CNY,STOCK,STK
300092,300092,科新机电,机械行业,300092,szse,CNY,STOCK,STK
300093,300093,金刚玻璃,玻璃行业,300093,szse,CNY,STOCK,STK
300094,300094,国联水产,农林牧渔,300094,szse,CNY,STOCK,STK
300095,300095,华伍股份,机械行业,300095,szse,CNY,STOCK,STK
300096,300096,易联众,电子信息,300096,szse,CNY,STOCK,STK
300097,300097,智云股份,仪器仪表,300097,szse,CNY,STOCK,STK
300098,300098,高新兴,电子信息,300098,szse,CNY,STOCK,STK
300099,300099,尤洛卡,仪器仪表,300099,szse,CNY,STOCK,STK
300100,300100,双林股份,汽车制造,300100,szse,CNY,STOCK,STK
300101,300101,振芯科技,电子信息,300101,szse,CNY,STOCK,STK
300102,300102,乾照光电,电子器件,300102,szse,CNY,STOCK,STK
300103,300103,达刚路机,机械行业,300103,szse,CNY,STOCK,STK
300104,300104,乐视网,电子信息,300104,szse,CNY,STOCK,STK
300105,300105,龙源技术,仪器仪表,300105,szse,CNY,STOCK,STK
300106,300106,西部牧业,农林牧渔,300106,szse,CNY,STOCK,STK
300107,300107,建新股份,化工行业,300107,szse,CNY,STOCK,STK
300108,300108,双龙股份,化工行业,300108,szse,CNY,STOCK,STK
300109,300109,新开源,化工行业,300109,szse,CNY,STOCK,STK
300110,300110,华仁药业,生物制药,300110,szse,CNY,STOCK,STK
300111,300111,向日葵,电子器件,300111,szse,CNY,STOCK,STK
300112,300112,万讯自控,仪器仪表,300112,szse,CNY,STOCK,STK
300113,300113,顺网科技,电子信息,300113,szse,CNY,STOCK,STK
300114,300114,中航电测,电子器件,300114,szse,CNY,STOCK,STK
300115,300115,长盈精密,电子器件,300115,szse,CNY,STOCK,STK
300116,300116,坚瑞沃能,机械行业,300116,szse,CNY,STOCK,STK
300117,300117,嘉寓股份,建筑建材,300117,szse,CNY,STOCK,STK
300118,300118,东方日升,电子器件,300118,szse,CNY,STOCK,STK
300119,300119,瑞普生物,生物制药,300119,szse,CNY,STOCK,STK
300120,300120,经纬电材,发电设备,300120,szse,CNY,STOCK,STK
300121,300121,阳谷华泰,化工行业,300121,szse,CNY,STOCK,STK
300122,300122,智飞生物,生物制药,300122,szse,CNY,STOCK,STK
300123,300123,太阳鸟,船舶制造,300123,szse,CNY,STOCK,STK
300124,300124,汇川技术,仪器仪表,300124,szse,CNY,STOCK,STK
300125,300125,易世达,发电设备,300125,szse,CNY,STOCK,STK
300126,300126,锐奇股份,机械行业,300126,szse,CNY,STOCK,STK
300127,300127,银河磁体,电子器件,300127,szse,CNY,STOCK,STK
300128,300128,锦富技术,电子器件,300128,szse,CNY,STOCK,STK
300129,300129,泰胜风能,发电设备,300129,szse,CNY,STOCK,STK
300130,300130,新国都,电子信息,300130,szse,CNY,STOCK,STK
300131,300131,英唐智控,电子器件,300131,szse,CNY,STOCK,STK
300132,300132,青松股份,化工行业,300132,szse,CNY,STOCK,STK
300133,300133,华策影视,传媒娱乐,300133,szse,CNY,STOCK,STK
300134,300134,大富科技,电子信息,300134,szse,CNY,STOCK,STK
300135,300135,宝利国际,化工行业,300135,szse,CNY,STOCK,STK
300136,300136,信维通信,电子信息,300136,szse,CNY,STOCK,STK
300137,300137,先河环保,仪器仪表,300137,szse,CNY,STOCK,STK
300138,300138,晨光生物,食品行业,300138,szse,CNY,STOCK,STK
300139,300139,晓程科技,电子器件,300139,szse,CNY,STOCK,STK
300140,300140,中环装备,电器行业,300140,szse,CNY,STOCK,STK
300141,300141,和顺电气,发电设备,300141,szse,CNY,STOCK,STK
300142,300142,沃森生物,生物制药,300142,szse,CNY,STOCK,STK
300143,300143,星河生物,农林牧渔,300143,szse,CNY,STOCK,STK
300144,300144,宋城演艺,酒店旅游,300144,szse,CNY,STOCK,STK
300145,300145,中金环境,机械行业,300145,szse,CNY,STOCK,STK
300146,300146,汤臣倍健,食品行业,300146,szse,CNY,STOCK,STK
300147,300147,香雪制药,生物制药,300147,szse,CNY,STOCK,STK
300148,300148,天舟文化,传媒娱乐,300148,szse,CNY,STOCK,STK
300149,300149,量子高科,食品行业,300149,szse,CNY,STOCK,STK
300150,300150,世纪瑞尔,电子信息,300150,szse,CNY,STOCK,STK
300151,300151,昌红科技,机械行业,300151,szse,CNY,STOCK,STK
300152,300152,科融环境,机械行业,300152,szse,CNY,STOCK,STK
300153,300153,科泰电源,发电设备,300153,szse,CNY,STOCK,STK
300154,300154,瑞凌股份,电子器件,300154,szse,CNY,STOCK,STK
300155,300155,安居宝,电子器件,300155,szse,CNY,STOCK,STK
300156,300156,神雾环保,环保行业,300156,szse,CNY,STOCK,STK
300157,300157,恒泰艾普,石油行业,300157,szse,CNY,STOCK,STK
300158,300158,振东制药,生物制药,300158,szse,CNY,STOCK,STK
300159,300159,新研股份,机械行业,300159,szse,CNY,STOCK,STK
300160,300160,秀强股份,玻璃行业,300160,szse,CNY,STOCK,STK
